state_fipcode,county_lookup,county_fipcode,city_lookup,city_fipcode
26,BERRIEN,C021,LAKESIDE,2677
30,FLATHEAD,C029,LAKESIDE,0693
09,LITCHFIELD,C005,LAKESIDE,0333
39,OTTAWA,C123,LAKESIDE,4010
51,HENRICO,C087,LAKESIDE,1401
48,WICHITA,C485,LAKESIDE CITY,3815
21,KENTON,C117,LAKESIDE PARK,1880
18,WABASH,C169,LAKETON,2528
49,RICH,C033,LAKETOWN,0890
05,BAXTER,C005,LAKEVIEW,2209
48,HALL,C191,LAKEVIEW,3830
48,JEFFERSON,C245,LAKEVIEW,3830
48,JEFFERSON,C245,LAKEVIEW,3831
30,BEAVERHEAD,C001,LAKEVIEW,0692
45,DILLON,C033,LAKEVIEW,1330
41,LAKE,C037,LAKEVIEW,1200
39,LOGAN,C091,LAKEVIEW,4020
06,RIVERSIDE,C065,LAKEVIEW,1807
01,DE KALB,C049,LAKEVIEW,1825
37,MOORE,C125,LAKEVIEW,2507
29,MILLER,C131,LAKEVIEW,4342
26,MONTCALM,C117,LAKEVIEW,2680
36,LIVINGSTON,C051,LAKEVILLE,3127
18,ST JOSEPH,C141,LAKEVILLE,2530
25,PLYMOUTH,C023,LAKEVILLE,0564
42,WAYNE,C127,LAKEVILLE,4191
09,LITCHFIELD,C005,LAKEVILLE,0335
26,OAKLAND,C125,LAKEVILLE,2679
39,HOLMES,C075,LAKEVILLE,4030
27,DAKOTA,C037,LAKEVILLE,3990
48,TRAVIS,C453,LAKEWAY,3832
34,OCEAN,C029,LAKEWOOD,1590
17,MCHENRY,C111,LAKEWOOD,4640
35,EDDY,C015,LAKEWOOD,0459
39,CUYAHOGA,C035,LAKEWOOD,4040
53,SNOHOMISH,C061,LAKEWOOD,1122
55,OCONTO,C083,LAKEWOOD,2556
08,JEFFERSON,C059,LAKEWOOD,1435
42,WAYNE,C127,LAKEWOOD,4187
47,DAVIDSON,C037,LAKEWOOD,1341
06,LOS ANGELES,C037,LAKEWOOD,1808
36,CHAUTAUQUA,C013,LAKEWOOD,3130
53,PIERCE,C053,LAKEWOOD CENTER,1124
20,KEARNY,C093,LAKIN,2940
54,MASON,C053,LAKIN,1434
38,NELSON,C063,LAKOTA,1720
19,KOSSUTH,C109,LAKOTA,4460
05,JOHNSON,C071,LAMAR,2220
40,HUGHES,C063,LAMAR,2690
45,DARLINGTON,C031,LAMAR,1340
31,CHASE,C029,LAMAR,2730
42,CLINTON,C035,LAMAR,4175
48,ARANSAS,C007,LAMAR,3848
28,BENTON,C009,LAMAR,1288
18,SPENCER,C147,LAMAR,2537
08,PROWERS,C099,LAMAR,1440
29,BARTON,C011,LAMAR,4340
28,LAMAR,C073,LAMAR PARK,1287
42,CLARION,C031,LAMARTINE,4166
21,MONROE,C171,LAMB,1882
28,QUITMAN,C119,LAMBERT,1290
30,RICHLAND,C083,LAMBERT,0694
40,ALFALFA,C003,LAMBERT,2700
23,WASHINGTON,C029,LAMBERT LAKE,4340
27,REDWOOD,C127,LAMBERTON,4010
26,MONROE,C115,LAMBERTVILLE,2684
34,HUNTERDON,C019,LAMBERTVILLE,1610
05,PHILLIPS,C107,LAMBROOK,2223
19,JASPER,C099,LAMBS GROVE,4465
51,CARROLL,C035,LAMBSBURG,1408
30,ROSEBUD,C087,LAME DEER,0695
21,ROCKCASTLE,C203,LAMERO,1894
48,DAWSON,C115,LAMESA,3860
01,WILCOX,C131,LAMISON,1826
48,COMANCHE,C093,LAMKIN,3862
27,WINONA,C169,LAMOILLE,4015
32,ELKO,C007,LAMOILLE,0124
53,LINCOLN,C043,LAMONA,1128
19,DECATUR,C053,LAMONI,4470
40,GRANT,C053,LAMONT,2710
06,KERN,C029,LAMONT,1830
56,CARBON,C007,LAMONT,0457
16,FREMONT,C043,LAMONT,0927
53,WHITMAN,C075,LAMONT,1130
28,BOLIVAR,C011,LAMONT,1294
26,OTTAWA,C139,LAMONT,2685
02,WADE HAMPTON,C270,LAMONT,1455
19,BUCHANAN,C019,LAMONT,4480
12,JEFFERSON,C065,LAMONT,1753
48,LAMPASAS,C281,LAMPASAS,3870
29,STONE,C209,LAMPE,4362
42,LANCASTER,C071,LAMPETER,4179
55,WASHBURN,C129,LAMPSON,2559
35,SANTA FE,C049,LAMY,0468
29,MCDONALD,C119,LANAGAN,4370
15,MAUI,C009,LANAI CITY,5800
15,MAUI,C009,LANAI ISLAND,9994
17,CARROLL,C015,LANARK,4670
54,RALEIGH,C081,LANARK,1433
12,FRANKLIN,C037,LANARK VILLAGE,1754
51,LANCASTER,C103,LANCASTER,1397
42,LANCASTER,C071,LANCASTER,4180
20,ATCHISON,C005,LANCASTER,2950
48,DALLAS,C113,LANCASTER,3880
47,SMITH,C159,LANCASTER,1342
17,WABASH,C185,LANCASTER,4675
29,SCHUYLER,C197,LANCASTER,4380
39,FAIRFIELD,C045,LANCASTER,4050
36,ERIE,C029,LANCASTER,3140
25,WORCESTER,C027,LANCASTER,0565
55,GRANT,C043,LANCASTER,2560
27,KITTSON,C069,LANCASTER,4020
21,GARRARD,C079,LANCASTER,1890
33,COOS,C007,LANCASTER,0270
45,LANCASTER,C057,LANCASTER,1350
06,LOS ANGELES,C037,LANCASTER,1840
56,NIOBRARA,C027,LANCE CREEK,0459
21,FLOYD,C071,LANCER,1892
47,MORGAN,C129,LANCING,1343
12,PASCO,C101,LAND O LAKES,1755
55,VILAS,C125,LAND O LAKES,2565
38,BOTTINEAU,C009,LANDA,1740
33,GRAFTON,C009,LANDAFF CENTER,0275
42,CHESTER,C029,LANDENBERG,4181
24,FREDERICK,C021,LANDER,0877
56,FREMONT,C013,LANDER,0460
54,GRANT,C023,LANDES,1435
27,WASHINGTON,C163,LANDFALL,4025
50,BENNINGTON,C003,LANDGROVE,0297
34,MORRIS,C027,LANDING,1615
42,SCHUYLKILL,C107,LANDINGVILLE,4188
05,SEARCY,C129,LANDIS,2224
37,ROWAN,C159,LANDIS,2520
42,PERRY,C099,LANDISBURG,4182
42,LANCASTER,C071,LANDISVILLE,4185
45,CHESTER,C023,LANDO,1367
54,MINGO,C059,LANDO MINES,1426
24,PRINCE GEORGE'S,C033,LANDOVER,0879
24,PRINCE GEORGE'S,C033,LANDOVER HILLS,0880
45,SPARTANBURG,C083,LANDRUM,1370
30,PHILLIPS,C071,LANDUSKY,0696
54,LOGAN,C045,LANDVILLE,1428
45,WILLIAMSBURG,C089,LANE,1380
47,DYER,C045,LANE,1339
40,ATOKA,C005,LANE,2717
17,DE WITT,C039,LANE,4676
46,JERAULD,C073,LANE,1580
20,FRANKLIN,C059,LANE,2960
48,WHARTON,C481,LANE CITY,3882
05,NEVADA,C099,LANEBURG,2225
19,CARROLL,C027,LANESBORO,4500
42,SUSQUEHANNA,C115,LANESBORO,4190
25,BERKSHIRE,C003,LANESBORO,0567
27,FILLMORE,C045,LANESBORO,4030
36,GREENE,C039,LANESVILLE,3144
18,HARRISON,C061,LANESVILLE,2540
01,CHAMBERS,C017,LANETT,1830
51,ESSEX,C057,LANEVIEW,1405
48,RUSK,C401,LANEVILLE,3881
51,NEW KENT,C127,LANEXA,1403
01,CHAMBERS,C017,LANGDALE,1840
38,CAVALIER,C019,LANGDON,1750
20,RENO,C155,LANGDON,2970
42,WASHINGTON,C125,LANGELOTH,4200
46,MARSHALL,C091,LANGFORD,1590
42,BUCKS,C017,LANGHORNE,4210
42,BUCKS,C017,LANGHORNE MANOR,4220
05,PIKE,C109,LANGLEY,2226
45,AIKEN,C003,LANGLEY,1390
40,MAYES,C097,LANGLEY,2720
53,ISLAND,C029,LANGLEY,1140
21,FLOYD,C071,LANGLEY,1896
51,HAMPTON,C650,LANGLEY AFB,1404
24,PRINCE GEORGE'S,C033,LANGLEY PARK,0882
17,CHRISTIAN,C021,LANGLEYVILLE,4677
41,CURRY,C015,LANGLOIS,1204
40,LOGAN,C083,LANGSTON,2730
01,JACKSON,C071,LANGSTON,1842
39,MEIGS,C105,LANGSVILLE,4053
48,VAL VERDE,C465,LANGTRY,3885
19,JONES,C105,LANGWORTHY,4504
24,PRINCE GEORGE'S,C033,LANHAM,0885
24,PRINCE GEORGE'S,C033,LANHAM/SEABROOK,0888
13,BRYAN,C029,LANIER,3085
15,HONOLULU,C003,LANIKAI,5900
38,WALSH,C099,LANKIN,1760
55,WAUKESHA,C133,LANNON,2570
34,OCEAN,C029,LANOKA HARBOR,1617
42,MONTGOMERY,C091,LANSDALE,4230
42,DELAWARE,C045,LANSDOWNE,4240
24,BALTIMORE CITY,C510,LANSDOWNE,0887
24,BALTIMORE,C005,LANSDOWNE,0887
42,CLEARFIELD,C033,LANSE,4250
38,BOTTINEAU,C009,LANSFORD,1770
42,CARBON,C025,LANSFORD,4260
26,EATON,C045,LANSING,2700
26,INGHAM,C065,LANSING,2700
19,ALLAMAKEE,C005,LANSING,4510
39,BELMONT,C013,LANSING,4055
54,FAYETTE,C019,LANSING,1436
37,ASHE,C009,LANSING,2525
17,COOK,C031,LANSING,4680
27,MOWER,C099,LANSING,4035
36,TOMPKINS,C109,LANSING,3146
20,LEAVENWORTH,C103,LANSING,2975
26,CLINTON,C037,LANSING,2700
12,PALM BEACH,C099,LANTANA,1760
46,DEWEY,C041,LANTRY,1593
24,FREDERICK,C021,LANTZ,0886
55,FOREST,C041,LAONA,2580
18,NOBLE,C113,LAOTTO,2545
18,MARSHALL,C099,LAPAZ,2550
26,LAPEER,C087,LAPEER,2710
26,GENESEE,C049,LAPEER HEIGHTS,2720
18,MADISON,C095,LAPEL,2560
01,MONTGOMERY,C101,LAPINE,1843
22,ST JOHN THE BAPTIST,C095,LAPLACE,1270
49,UINTAH,C047,LAPOINT,0893
42,SULLIVAN,C113,LAPORTE,4265
08,LARIMER,C069,LAPORTE,1446
27,HUBBARD,C057,LAPORTE,4040
16,NEZ PERCE,C069,LAPWAI,0930
29,PULASKI,C169,LAQUEY,4397
56,ALBANY,C001,LARAMIE,0470
42,DELAWARE,C045,LARCHMONT,4269
36,WESTCHESTER,C119,LARCHMONT,3150
19,LYON,C119,LARCHWOOD,4530
48,WEBB,C479,LAREDO,3899
29,GRUNDY,C079,LAREDO,4400
48,WEBB,C479,LAREDO AFB,3900
12,PINELLAS,C103,LARGO,1770
24,PRINCE GEORGE'S,C033,LARGO,0896
08,RIO GRANDE,C105,LARIAT,1450
48,PARMER,C369,LARIAT,3901
42,WESTMORELAND,C129,LARIMER,4270
38,GRAND FORKS,C035,LARIMORE,1780
38,GRANT,C037,LARK,1774
49,SALT LAKE,C035,LARK,0895
21,KNOTT,C119,LARKSLANE,1897
08,DOUGLAS,C035,LARKSPUR,1452
06,MARIN,C041,LARKSPUR,1850
42,LUZERNE,C079,LARKSVILLE,4280
20,PAWNEE,C145,LARNED,2980
22,LAFOURCHE,C057,LAROSE,1280
19,CHEROKEE,C035,LARRABEE,4540
55,WINNEBAGO,C139,LARSEN,2586
02,KODIAK ISLAND,C150,LARSEN BAY,1460
30,VALLEY,C105,LARSLAN,0697
38,BURKE,C013,LARSON,1790
53,GRANT,C025,LARSON AFB,1145
22,CATAHOULA,C025,LARTO,1283
05,BENTON,C007,LARUE,2229
48,HENDERSON,C213,LARUE,3902
18,WHITLEY,C183,LARWILL,2580
08,BENT,C011,LAS ANIMAS,1470
35,DONA ANA,C013,LAS CRUCES,0470
06,TEHAMA,C103,LAS FLORES,1857
35,RIO ARRIBA,C039,LAS TABLAS,0475
35,SAN MIGUEL,C047,LAS VEGAS,0480
32,CLARK,C003,LAS VEGAS,0120
48,WILLACY,C489,LASARA,3904
47,RUTHERFORD,C149,LASCASSAS,1344
54,MERCER,C055,LASHMEET,1437
37,NORTHAMPTON,C131,LASKER,2530
27,MORRISON,C097,LASTRUP,4070
53,SPOKANE,C063,LATAH,1150
48,HOUSTON,C225,LATEXO,3906
39,PIKE,C131,LATHAM,4068
20,BUTLER,C015,LATHAM,2990
29,MONITEAU,C135,LATHAM,4420
36,ALBANY,C001,LATHAM,3155
17,LOGAN,C107,LATHAM,4700
06,SAN JOAQUIN,C077,LATHROP,1865
29,CLINTON,C049,LATHROP,4430
32,NYE,C023,LATHROP WELLS,0122
26,OAKLAND,C125,LATHRUP VILLAGE,2725
19,FRANKLIN,C069,LATIMER,4550
20,MORRIS,C127,LATIMER,3000
06,FRESNO,C019,LATON,1866
21,KENTON,C117,LATONIA LAKES,1898
02,VALDEZ CORDOVA,C261,LATOUCHE,1465
29,JOHNSON,C101,LATOUR,4440
42,WESTMORELAND,C129,LATROBE,4290
45,DILLON,C033,LATTA,1400
42,LUZERNE,C079,LATTIMER MINES,4293
37,CLEVELAND,C045,LATTIMORE,2540
36,NASSAU,C059,LATTINGTOWN,3160
39,PAULDING,C125,LATTY,4070
28,LAUDERDALE,C075,LAUDERDALE,1307
27,RAMSEY,C123,LAUDERDALE,4080
12,BROWARD,C011,LAUDERDALE LAKES,1781
12,BROWARD,C011,LAUDERDALE-BY-THE-SEA,1780
12,BROWARD,C011,LAUDERHILL,1782
32,CLARK,C003,LAUGHLIN,0128
48,VAL VERDE,C465,LAUGHLIN AFB,3907
42,WESTMORELAND,C129,LAUGHLINTOWN,4294
15,HAWAII,C001,LAUPAHOEHOE,6000
21,MARTIN,C159,LAURA,1899
39,MIAMI,C109,LAURA,4080
17,PEORIA,C143,LAURA,4702
24,PRINCE GEORGE'S,C033,LAUREL,0900
36,SUFFOLK,C103,LAUREL,3163
31,CEDAR,C027,LAUREL,2740
19,MARSHALL,C127,LAUREL,4560
51,HENRICO,C087,LAUREL,1407
18,FRANKLIN,C047,LAUREL,2590
10,SUSSEX,C005,LAUREL,0260
12,SARASOTA,C115,LAUREL,1785
28,JONES,C067,LAUREL,1310
24,HOWARD,C027,LAUREL,0900
30,YELLOWSTONE,C111,LAUREL,0700
24,ANNE ARUNDEL,C003,LAUREL ACRES,0901
45,BEAUFORT,C013,LAUREL BAY,1405
47,JOHNSON,C091,LAUREL BLOOMERY,1346
51,CARROLL,C035,LAUREL FORK,1410
12,OKALOOSA,C091,LAUREL HILL,1790
37,SCOTLAND,C165,LAUREL HILL,2547
36,NASSAU,C059,LAUREL HOLLOW,3170
37,HENDERSON,C089,LAUREL PARK,2550
42,LUZERNE,C079,LAUREL RUN,4310
37,ALLEGHANY,C005,LAUREL SPRINGS,2555
34,CAMDEN,C007,LAUREL SPRINGS,1620
42,BERKS,C011,LAURELDALE,4300
42,UNION,C119,LAURELTON,4311
39,HOCKING,C073,LAURELVILLE,4090
25,MIDDLESEX,C017,"LAURENCE G HANSCM, BEDF",0620
25,MIDDLESEX,C017,"LAURENCE G HANSCM, CONC",0621
25,MIDDLESEX,C017,"LAURENCE G HANSCM, LEXT",0616
25,MIDDLESEX,C017,"LAURENCE G HANSCM, LINC",0622
34,MIDDLESEX,C023,LAURENCE HARBOR,1622
19,POCAHONTAS,C151,LAURENS,4570
45,LAURENS,C059,LAURENS,1410
36,OTSEGO,C077,LAURENS,3180
29,MORGAN,C141,LAURIE,4445
53,FERRY,C019,LAURIER,1155
30,MADISON,C057,LAURIN,0702
37,SCOTLAND,C165,LAURINBURG,2560
26,HOUGHTON,C061,LAURIUM,2730
42,LEHIGH,C077,LAURYS STATION,4312
16,BANNOCK,C005,LAVA HOT SPRINGS,0940
01,CHOCTAW,C023,LAVACA,1845
05,SEBASTIAN,C131,LAVACA,2230
54,WAYNE,C099,LAVALETTE,1438
34,OCEAN,C029,LAVALLETTE,1630
04,MARICOPA,C013,LAVEEN,0266
42,SCHUYLKILL,C107,LAVELLE,4313
40,HARPER,C059,LAVERNE,2740
42,MONTGOMERY,C091,LAVEROCK,4315
30,GOLDEN VALLEY,C037,LAVINA,0710
47,CARROLL,C017,LAVINIA,1347
48,COLLIN,C085,LAVON,3913
13,FRANKLIN,C119,LAVONIA,3090
15,KAUAI,C007,LAWAI,6100
41,HARNEY,C025,LAWEN,1207
19,CHICKASAW,C037,LAWLER,4580
01,BIBB,C007,LAWLEY,1844
42,LEBANON,C075,LAWN,4314
48,TAYLOR,C441,LAWN,3910
37,CLEVELAND,C045,LAWNDALE,2570
17,LOGAN,C107,LAWNDALE,4705
06,LOS ANGELES,C037,LAWNDALE,1871
34,CAMDEN,C007,LAWNSIDE,1640
28,NEWTON,C101,LAWRENCE,1315
26,VAN BUREN,C159,LAWRENCE,2740
36,NASSAU,C059,LAWRENCE,3190
18,MARION,C097,LAWRENCE,2600
20,DOUGLAS,C045,LAWRENCE,3010
31,NUCKOLLS,C129,LAWRENCE,2750
25,ESSEX,C009,LAWRENCE,0570
42,WASHINGTON,C125,LAWRENCE,4320
48,KAUFMAN,C257,LAWRENCE,3914
42,ERIE,C049,LAWRENCE PARK,4325
21,ANDERSON,C005,LAWRENCEBURG,1900
47,LAWRENCE,C099,LAWRENCEBURG,1350
18,DEARBORN,C029,LAWRENCEBURG,2610
51,BRUNSWICK,C025,LAWRENCEVILLE,1420
17,LAWRENCE,C101,LAWRENCEVILLE,4710
42,TIOGA,C117,LAWRENCEVILLE,4330
39,CLARK,C023,LAWRENCEVILLE,4100
13,GWINNETT,C135,LAWRENCEVILLE,3100
34,MERCER,C021,LAWRENCEVILLE,1650
29,RAY,C177,LAWSON,4450
05,UNION,C139,LAWSON,2235
29,CLAY,C047,LAWSON,4450
08,CLEAR CREEK,C019,LAWSON,1482
37,STOKES,C169,LAWSONVILLE,2576
22,ST LANDRY,C097,LAWTELL,1285
12,BRADFORD,C007,LAWTEY,1800
19,WOODBURY,C193,LAWTON,4590
38,RAMSEY,C071,LAWTON,1800
54,FAYETTE,C019,LAWTON,1449
42,SUSQUEHANNA,C115,LAWTON,4334
40,COMANCHE,C031,LAWTON,2750
26,VAN BUREN,C159,LAWTON,2750
21,CARTER,C043,LAWTON,1901
20,CHEROKEE,C021,LAWTON,3012
36,ERIE,C029,LAWTONS,3192
36,SCHOHARIE,C095,LAWYERSVILLE,3191
54,FAYETTE,C019,LAYLAND,1439
34,SUSSEX,C037,LAYTON,1652
49,DAVIS,C011,LAYTON,0910
24,MONTGOMERY,C031,LAYTONSVILLE,0910
06,MENDOCINO,C045,LAYTONVILLE,1867
48,PARMER,C369,LAZBUDDIE,3912
08,DELTA,C029,LAZEAR,1484
12,BROWARD,C011,LAZY LAKE,1802
22,ALLEN,C003,LE BLANC,1291
27,LE SUEUR,C079,LE CENTER,4090
19,SCOTT,C163,LE CLAIRE,4600
28,GRENADA,C043,LE FLORE,1335
24,FREDERICK,C021,LE GORE,0921
19,MARSHALL,C127,LE GRAND,4620
06,MERCED,C047,LE GRAND,1877
19,PLYMOUTH,C149,LE MARS,4660
22,ST LANDRY,C097,LE MOYEN,1306
42,BRADFORD,C015,LE RAYSVILLE,4403
26,OSCEOLA,C133,LE ROY,2770
36,GENESEE,C037,LE ROY,3210
17,MCLEAN,C113,LE ROY,4790
19,DECATUR,C053,LE ROY,4690
27,MOWER,C099,LE ROY,4130
42,BRADFORD,C015,LE ROY,4406
27,LE SUEUR,C079,LE SUEUR,4150
41,LANE,C039,LEABURG,1208
47,CARROLL,C017,LEACH,1354
40,DELAWARE,C041,LEACH,2757
05,MISSISSIPPI,C093,LEACHVILLE,2240
46,LAWRENCE,C081,LEAD,1600
05,BOONE,C009,LEAD HILL,2250
48,COLEMAN,C083,LEADAY,3921
29,ST FRANCOIS,C187,LEADINGTON,4456
16,LEMHI,C059,LEADORE,0950
08,LAKE,C065,LEADVILLE,1490
29,ST FRANCOIS,C187,LEADWOOD,4460
28,GREENE,C041,LEAF,1317
27,OTTER TAIL,C111,LEAF LAKE,4088
17,OGLE,C141,LEAF RIVER,4720
48,GALVESTON,C167,LEAGUE CITY,3920
28,GREENE,C041,LEAKESVILLE,1320
48,REAL,C385,LEAKEY,3922
38,BARNES,C003,LEAL,1810
49,MILLARD,C027,LEAMINGTON,0930
48,WILLIAMSON,C491,LEANDER,3925
22,VERNON,C115,LEANDER,1288
21,JOHNSON,C115,LEANDER,1902
47,MCNAIRY,C109,LEAPWOOD,1356
28,HINDS,C049,LEARNED,1330
48,BOWIE,C037,LEARY,3924
13,CALHOUN,C037,LEARY,3110
29,CRAWFORD,C055,LEASBURG,4470
37,CASWELL,C033,LEASBURG,2582
21,PERRY,C193,LEATHERWOOD,1904
53,CHELAN,C007,LEAVENWORTH,1160
20,LEAVENWORTH,C103,LEAVENWORTH,3020
18,CRAWFORD,C025,LEAVENWORTH,2620
39,TRUMBULL,C155,LEAVITTSBURG,4110
20,JOHNSON,C091,LEAWOOD,3030
29,NEWTON,C145,LEAWOOD,4476
53,PACIFIC,C049,LEBAM,1161
47,WILSON,C189,LEBANON,1360
29,LACLEDE,C105,LEBANON,4480
55,DODGE,C027,LEBANON,2595
34,HUNTERDON,C019,LEBANON,1660
17,ST CLAIR,C163,LEBANON,4730
13,CHEROKEE,C057,LEBANON,3112
39,WARREN,C165,LEBANON,4120
31,RED WILLOW,C145,LEBANON,2760
33,GRAFTON,C009,LEBANON,0280
09,NEW LONDON,C011,LEBANON,0338
51,RUSSELL,C167,LEBANON,1430
42,LEBANON,C075,LEBANON,4340
18,BOONE,C011,LEBANON,2630
20,SMITH,C183,LEBANON,3040
21,MARION,C155,LEBANON,1910
41,LINN,C043,LEBANON,1210
36,MADISON,C053,LEBANON,3195
40,MARSHALL,C095,LEBANON,2758
46,POTTER,C107,LEBANON,1610
51,SHENANDOAH,C171,LEBANON CHURCH,1431
21,BULLITT,C029,LEBANON JUNCTION,1920
36,COLUMBIA,C021,LEBANON SPRINGS,3196
22,ST LANDRY,C097,LEBEAU,1289
06,KERN,C029,LEBEC,1872
20,COFFEY,C031,LEBO,3050
21,KNOTT,C119,LEBURN,1929
12,CITRUS,C017,LECANTO,1805
42,NORTHUMBERLAND,C097,LECK KILL,4341
54,MCDOWELL,C047,LECKIE,1440
42,FAYETTE,C051,LECKRONE,4342
29,DENT,C065,LECOMA,4485
22,RAPIDES,C079,LECOMPTE,1290
20,DOUGLAS,C045,LECOMPTON,3060
48,FAYETTE,C149,LEDBETTER,3926
21,LIVINGSTON,C139,LEDBETTER,1927
42,MONTGOMERY,C091,LEDERACH,4345
17,SALINE,C165,LEDFORD,4734
30,PONDERA,C073,LEDGER,0717
34,MORRIS,C027,LEDGEWOOD,1664
35,MORA,C033,LEDOUX,0491
19,KOSSUTH,C109,LEDYARD,4610
09,NEW LONDON,C011,LEDYARD,0339
33,STRAFFORD,C017,LEE,0281
32,ELKO,C007,LEE,0123
23,PENOBSCOT,C019,LEE,4348
36,ONEIDA,C065,LEE,3198
17,LEE,C103,LEE,4735
12,MADISON,C079,LEE,1810
25,BERKSHIRE,C003,LEE,0580
17,DE KALB,C037,LEE,4735
36,ONEIDA,C065,LEE CENTER,3199
17,LEE,C103,LEE CENTER,4737
21,WOLFE,C237,LEE CITY,1930
51,ACCOMACK,C001,LEE MONT,1432
06,MONO,C051,LEE VINING,1873
42,ARMSTRONG,C005,LEECHBURG,4360
21,LEE,C129,LEECO,1932
05,CRAWFORD,C033,LEECREEK,2255
40,DEWEY,C043,LEEDEY,2760
23,ANDROSCOGGIN,C001,LEEDS,4345
36,GREENE,C039,LEEDS,3197
01,SHELBY,C117,LEEDS,1850
38,BENSON,C005,LEEDS,1820
01,JEFFERSON,C073,LEEDS,1850
01,ST CLAIR,C115,LEEDS,1850
25,HAMPSHIRE,C015,LEEDS,0581
49,WASHINGTON,C053,LEEDS,0932
34,ATLANTIC,C001,LEEDS POINT,1663
29,WAYNE,C223,LEEPER,4487
42,CLARION,C031,LEEPER,4361
39,CLINTON,C027,LEES CREEK,4132
04,COCONINO,C005,LEES FERRY,0277
29,JACKSON,C095,LEES SUMMIT,4490
51,LOUDOUN,C107,LEESBURG,1440
34,CUMBERLAND,C011,LEESBURG,1665
48,CAMP,C063,LEESBURG,3927
18,KOSCIUSKO,C085,LEESBURG,2640
01,CHEROKEE,C019,LEESBURG,1852
13,LEE,C177,LEESBURG,3120
12,LAKE,C069,LEESBURG,1820
39,HIGHLAND,C071,LEESBURG,4130
42,BERKS,C011,LEESPORT,4363
48,GONZALES,C177,LEESVILLE,3928
22,VERNON,C115,LEESVILLE,1300
45,LEXINGTON,C063,LEESVILLE,1420
39,CARROLL,C019,LEESVILLE,4140
54,LINCOLN,C043,LEET,1441
09,NEW HAVEN,C009,LEETES ISLAND,0340
29,JOHNSON,C101,LEETON,4500
39,COLUMBIANA,C029,LEETONIA,4150
54,JEFFERSON,C037,LEETOWN,1442
42,ALLEGHENY,C003,LEETSDALE,4370
22,LAFOURCHE,C057,LEEVILLE,1298
54,KANAWHA,C039,LEEWOOD,1443
40,LE FLORE,C079,LEFLORE,2765
38,STARK,C089,LEFOR,1826
48,GRAY,C179,LEFORS,3930
54,ROANE,C087,LEFT HAND,1444
48,POLK,C373,LEGGETT,3934
06,MENDOCINO,C045,LEGGETT,1874
48,KERR,C265,LEGION,3935
54,HAMPSHIRE,C027,LEHEW,1445
49,UTAH,C049,LEHI,0940
20,MARION,C115,LEHIGH,3070
19,WEBSTER,C187,LEHIGH,4630
40,COAL,C029,LEHIGH,2770
12,LEE,C071,LEHIGH ACRES,1823
42,CARBON,C025,LEHIGHTON,4380
42,LUZERNE,C079,LEHMAN,4385
38,LOGAN,C047,LEHR,1830
38,MCINTOSH,C051,LEHR,1830
36,LIVINGSTON,C051,LEICESTER,3200
50,ADDISON,C001,LEICESTER,0301
25,WORCESTER,C027,LEICESTER,0585
37,BUNCOMBE,C021,LEICESTER,2583
50,ADDISON,C001,LEICESTER TOWN,0302
31,COLFAX,C037,LEIGH,2770
01,COLBERT,C033,LEIGHTON,1860
19,MAHASKA,C123,LEIGHTON,4640
10,KENT,C001,LEIPSIC,0270
39,PUTNAM,C137,LEIPSIC,4160
42,FAYETTE,C051,LEISENRING,4386
12,MIAMI-DADE,C086,LEISURE CITY,1824
21,GRAYSON,C085,LEITCHFIELD,1940
56,SHERIDAN,C033,LEITER,0474
18,FULTON,C049,LEITERS FORD,2642
42,FAYETTE,C051,LEITH,4390
38,GRANT,C037,LEITH,1840
54,NICHOLAS,C067,LEIVASY,1447
21,HARLAN,C095,LEJUNIOR,1943
48,WHEELER,C483,LELA,3936
28,WASHINGTON,C151,LELAND,1340
26,LEELANAU,C089,LELAND,2758
19,WINNEBAGO,C189,LELAND,4650
37,BRUNSWICK,C019,LELAND,2584
17,LA SALLE,C099,LELAND,4740
48,DONLEY,C129,LELIA LAKE,3933
42,FRANKLIN,C055,LEMASTERS,4393
29,ST LOUIS,C189,LEMAY,4508
29,ST LOUIS,C510,LEMAY,4508
16,LEMHI,C059,LEMHI,0953
48,ATASCOSA,C013,LEMING,3937
35,SOCORRO,C053,LEMITAR,0493
46,PERKINS,C105,LEMMON,1620
06,SAN DIEGO,C073,LEMON GROVE,1876
37,LEE,C105,LEMON SPRINGS,2585
06,TULARE,C107,LEMONCOVE,1875
29,PUTNAM,C171,LEMONS,4502
42,CENTRE,C027,LEMONT,4394
17,COOK,C031,LEMONT,4750
42,FAYETTE,C051,LEMONT FURNACE,4395
06,KINGS,C031,LEMOORE,1880
39,WOOD,C173,LEMOYNE,4162
42,CUMBERLAND,C041,LEMOYNE,4400
31,KEITH,C101,LEMOYNE,2774
33,SULLIVAN,C019,LEMPSTER,0282
22,RAPIDES,C079,LENA,1308
45,HAMPTON,C049,LENA,1425
28,LEAKE,C079,LENA,1350
55,OCONTO,C083,LENA,2600
17,STEPHENSON,C177,LENA,4760
40,NOWATA,C105,LENAPAH,2780
42,CHESTER,C029,LENAPE,4399
21,HARLAN,C095,LENARUE,1950
20,JOHNSON,C091,LENEXA,3080
27,POLK,C119,LENGBY,4100
42,BERKS,C011,LENHARTSVILLE,4396
42,DELAWARE,C045,LENNI,4401
51,HALIFAX,C083,LENNIG,1441
26,SHIAWASSEE,C155,LENNON,2759
